City, State;Latitude;Longitude
Monticello, IL;40.0278;-88.5734
West Lafayette, IN;40.4763;-86.9571
Cadillac, MI;44.2520;-85.4012
Middletown, RI;41.5457;-71.2914
Fayetteville, AR;36.1189;-93.9840
Branson, MO;36.6437;-93.2185
York, ME;43.1637;-70.6750
Pryor, OK;36.3084;-95.3169
Gilroy, CA;37.0692;-121.5567
Walnut Creek, CA;37.9063;-122.0650
Manistee, MI;44.2072;-86.1957
Rancho Cordova, CA;38.6027;-121.2687
Kyle, TX;29.9891;-97.8772
La Grange, TX;29.9055;-96.8766
Bryan, TX;30.6583;-96.3238
Eureka Springs, AR;36.4012;-93.7380
Marlborough, MA;42.3459;-71.5523
Waco, TX;31.4789;-97.0926
Gilbert, AZ;33.3462;-111.8153
Wimberley, TX;29.9974;-98.0986
Sheffield Lake, OH;41.4875;-82.1015
Poulsbo, WA;47.7359;-122.6465
Mabton, WA;46.2148;-119.9967
Wagoner, OK;35.9595;-95.3694
Mcchord Afb, WA;47.1257;-122.5568
Milford, VA;38.0232;-77.3733
Afton, OK;36.6296;-94.9432
Mountlake Terrace, WA;47.7882;-122.3087
Arlington, WA;48.1987;-122.1251
Midland, MI;43.6129;-84.1971
Pewaukee, WI;43.0806;-88.2612
Bothell, WA;47.8435;-122.1957
Hoquiam, WA;46.9809;-123.8893
Chehalis, WA;46.6621;-122.9640
Snoqualmie, WA;47.5287;-121.8254
Chanute, KS;37.6792;-95.4572
South Portland, ME;43.6415;-70.2409
Hopkinton, MA;42.2287;-71.5226
Rosharon, TX;29.3522;-95.4602
Cudahy, WI;42.9597;-87.8615
Edmonds, WA;47.8107;-122.3774
Fond Du Lac, WI;43.7560;-88.3666
Ovid, NY;42.6855;-76.8032
Jenison, MI;42.9072;-85.7920
Bridgewater, NJ;40.5953;-74.6173
Woodbridge, NJ;40.5576;-74.2846
Old Bridge, NJ;40.4148;-74.3654
Ringoes, NJ;40.4290;-74.8677
Raritan, NJ;40.5695;-74.6329
David City, NE;41.2528;-97.1300
Orangeburg, NY;41.0465;-73.9496
Warren, NJ;40.6308;-74.5122
Apopka, FL;28.6616;-81.5307
Keyport, NJ;40.4332;-74.1996
Sand Springs, OK;36.1398;-96.1089
Glen Gardner, NJ;40.7197;-74.9057
Phillipsburg, NJ;40.6911;-75.1756
Plainfield, NJ;40.6199;-74.4274
North Brunswick, NJ;40.4540;-74.4820
Flemington, NJ;40.5123;-74.8593
San Luis Obispo, CA;35.2828;-120.6596
Sayreville, NJ;40.4593;-74.3610
Keasbey, NJ;40.5168;-74.3051
Baptistown, NJ;40.5218;-75.0060
New Braunfels, TX;29.7044;-98.0742
Watsonville, CA;36.9512;-121.7240
Thibodaux, LA;29.8028;-90.7974
Parlin, NJ;40.4620;-74.3382
Waynesboro, MS;31.6749;-88.6462
South Amboy, NJ;40.4832;-74.2881
Union City, GA;33.5871;-84.5424
Albany, GA;31.5983;-84.2127
Congers, NY;41.1506;-73.9454
Newport News, VA;37.0736;-76.4936
Poughkeepsie, NY;41.7038;-73.9218
Lake Geneva, WI;42.5917;-88.4334
Glastonbury, CT;41.7123;-72.6081
Falmouth, ME;43.7295;-70.2420
Newman, CA;37.2843;-121.2016
Eunice, LA;30.4944;-92.4176
Hoffman Estates, IL;42.0793;-88.2237
Harwood Heights, IL;41.9638;-87.8167
Great Lakes, IL;42.3096;-87.8467
Woonsocket, RI;42.0029;-71.5148
Marksville, LA;31.1280;-92.0662
Natchez, MS;31.5604;-91.4032
Friant, CA;37.0262;-119.6924
Marquette, MI;46.6288;-87.4796
Willsboro, NY;44.3765;-73.4232
Watervliet, NY;42.7301;-73.7012
Queensbury, NY;43.3773;-73.6132
Amsterdam, NY;42.9387;-74.1882
Kerrville, TX;30.0474;-99.1403
Carson, CA;33.8314;-118.2820
San Pedro, CA;33.7352;-118.3150
Avalon, CA;33.3428;-118.3278
La Palma, CA;33.8464;-118.0467
Blandon, PA;40.4412;-75.8869
Gardena, CA;33.8993;-118.3169
Los Alamitos, CA;33.7970;-118.0624
Waller, TX;30.0566;-95.9269
Whittier, CA;34.0069;-118.0315
Leon, VA;38.4362;-78.1511
Lakewood, CA;33.8446;-118.1465
Cullman, AL;34.1748;-86.8436
Norwalk, CA;33.9022;-118.0817
Redondo Beach, CA;33.8492;-118.3884
Orange, TX;30.0566;-93.8754
Iron River, MI;46.0927;-88.6423
Burnham, ME;44.6928;-69.4275
Appleton, WI;44.3385;-88.4042
Menomonee Falls, WI;43.1789;-88.1173
Kewaskum, WI;43.5208;-88.2290
New Berlin, WI;42.9764;-88.1084
Oshkosh, WI;43.9669;-88.5257
Pleasant Prairie, WI;42.5531;-87.9334
Kilgore, TX;32.3863;-94.8758
Green Bay, WI;44.5192;-88.0198
Villa Park, IL;41.8897;-87.9890
Oak Creek, WI;42.8858;-87.8631
Thiensville, WI;43.2375;-87.9787
Sheboygan Falls, WI;43.7320;-87.8221
Exeter, CA;36.2961;-119.1420
Sheboygan, WI;43.7508;-87.7145
Bristol, WI;42.5589;-88.0493
Oconomowoc, WI;43.1117;-88.4993
West Bend, WI;43.3840;-88.1637
Manitowoc, WI;44.0886;-87.6576
New Franken, WI;44.5308;-87.8259
Houghton, MI;47.1219;-88.5690
Greendale, WI;42.9406;-87.9959
Redgranite, WI;44.0693;-89.0891
Webster, TX;29.5377;-95.1183
Jefferson, WI;43.0056;-88.8073
Three Rivers, MI;41.9439;-85.6325
Biloxi, MS;30.3960;-88.8853
Ironwood, MI;46.4547;-90.1710
Iron Mountain, MI;45.8202;-88.0660
Crivitz, WI;45.2325;-88.0076
Elmira, NY;42.0830;-76.7762
Germantown, WI;43.2286;-88.1104
Janesville, WI;42.6674;-88.9455
Hanford, CA;36.3274;-119.6457
Oconto, WI;44.8872;-87.8645
Caspian, MI;46.0643;-88.6329
Le Grand, CA;37.2285;-120.2482
Port Washington, WI;43.3872;-87.8756
Berlin, WI;43.9680;-88.9434
Athens, GA;33.9033;-83.3306
Mukwonago, WI;42.8667;-88.3334
Fort Atkinson, WI;42.9289;-88.8371
Sussex, WI;43.1339;-88.2220
Salem, WI;42.5547;-88.1109
East Troy, WI;42.7853;-88.4051
Berlin, CT;41.6034;-72.7763
Lewiston, NY;43.1726;-79.0359
Brockway, PA;41.2492;-78.7995
Carlisle, KY;38.3121;-84.0323
Medina, NY;43.2201;-78.3870
Lockport, NY;43.1706;-78.6903
Fisher, LA;31.4990;-93.4614
Wellsville, NY;42.1220;-77.9481
Corry, PA;41.9203;-79.6403
Irvine, PA;41.8665;-79.2834
Shippenville, PA;41.2546;-79.4616
Holland, NY;42.6333;-78.5513
Derby, NY;42.6814;-78.9753
Brunswick, OH;41.2381;-81.8418
Warren, PA;41.8117;-79.2643
Belvidere, IL;42.2639;-88.8443
Grand Island, NY;43.0109;-78.9574
Angola, NY;42.6384;-79.0278
Cherry Creek, NY;42.3138;-79.1485
Cuba, NY;42.2176;-78.2753
Fredonia, NY;42.4401;-79.3317
Sikeston, MO;36.8767;-89.5879
Felton, DE;39.0085;-75.5780
Falfurrias, TX;27.2270;-98.1442
Jonesboro, AR;35.8423;-90.7043
Kingsburg, CA;36.5138;-119.5540
Jackson, MO;37.3823;-89.6662
Cypress, TX;29.9691;-95.6972
Dupo, IL;38.5162;-90.2104
Chatham, NY;42.3642;-73.5948
Malden, MO;36.5570;-89.9665
Pflugerville, TX;30.4394;-97.6200
Buena Park, CA;33.8417;-118.0076
Wellesley Hills, MA;42.3084;-71.2787
Covina, CA;34.0790;-117.8494
Rowland Heights, CA;33.9761;-117.9053
Belton, TX;31.0560;-97.4644
Lake Elsinore, CA;33.6681;-117.3273
Mission Viejo, CA;33.6000;-117.6720
Chevy Chase, MD;38.9712;-77.0764
Kearneysville, WV;39.3391;-77.9037
Frederick, MD;39.3427;-77.3782
Saint Joseph, MI;42.1098;-86.4800
Middleburg, VA;38.9843;-77.7489
New Market, MD;39.3826;-77.2694
Camden, NJ;39.9260;-75.1196
Beltsville, MD;39.0348;-76.9075
Inwood, WV;39.3579;-78.0400
Germantown, MD;39.1732;-77.2716
Berkeley Springs, WV;39.6248;-78.2247
Theodore, AL;30.5477;-88.1753
Miramar Beach, FL;30.3909;-86.3161
Greenbelt, MD;39.0046;-76.8755
Bluefield, VA;37.2281;-81.3092
Whitsett, NC;36.0712;-79.5645
Clemmons, NC;36.0215;-80.3820
Duffield, VA;36.7190;-82.7960
Itmann, WV;37.5735;-81.4182
Fincastle, VA;37.4993;-79.8773
Eden, NC;36.4885;-79.7667
Hondo, TX;29.3475;-99.1414
Lithopolis, OH;39.8028;-82.8063
Salem, VA;37.2906;-80.1014
Coeburn, VA;36.9440;-82.4640
Morton, MS;32.3538;-89.6545
Asheboro, NC;35.7079;-79.8136
Bluefield, WV;37.2698;-81.2223
Advance, NC;35.9412;-80.4092
Burlington, NC;36.0957;-79.4378
Harlingen, TX;26.1906;-97.6961
Troy, NC;35.3585;-79.8945
Fenwick, WV;38.2240;-80.6275
Kernersville, NC;36.1199;-80.0737
Princeton, WV;37.3662;-81.1026
Radford, VA;37.0866;-80.5439
Manhattan, IL;41.4225;-87.9859
Christiansburg, VA;37.1298;-80.4089
Baker City, OR;44.7749;-117.8344
Decatur, TX;33.2343;-97.5861
Sandy Ridge, NC;36.4802;-80.0972
Grundy, VA;37.2779;-82.0990
West Jefferson, NC;36.4037;-81.4929
Jefferson, NC;36.4204;-81.4734
Wise, VA;36.9759;-82.5757
Martinsville, VA;36.6915;-79.8725
Elliston, VA;37.2165;-80.2325
Wichita Falls, TX;33.8466;-98.5301
King, NC;36.2807;-80.3592
Welcome, NC;35.9029;-80.2570
Rocky Mount, VA;36.9976;-79.8920
Independence, VA;36.6420;-81.1693
Newton Upper Falls, MA;42.3140;-71.2195
Highland Park, MI;42.4056;-83.0969
Salinas, CA;36.6777;-121.6555
Reedley, CA;36.5963;-119.4504
Madera, CA;36.9613;-120.0607
Fort Sill, OK;34.6813;-98.4925
Parlier, CA;36.6116;-119.5271
Yosemite National Park, CA;37.6912;-119.5915
Fairlee, VT;43.9076;-72.1434
Chickasha, OK;35.0526;-97.9364
Auburn, AL;32.5329;-85.5078
Schofield Barracks, HI;21.4953;-158.0580
Corcoran, CA;36.0980;-119.5604
Porterville, CA;36.0652;-119.0168
San Juan Bautista, CA;36.8455;-121.5380
Carmel, CA;36.4691;-121.8231
Shawnee, OK;35.3273;-96.9253
Lexington, OK;35.0148;-97.3356
Fowler, CA;36.6305;-119.6785
Stuart, FL;27.1975;-80.2528
Colfax, CA;39.1007;-120.9533
Clinton, OK;35.5156;-98.9673
Canyon, TX;34.9803;-101.9188
Pope A F B, NC;35.1734;-79.0138
Bradley, IL;41.1420;-87.8611
Roanoke Rapids, NC;36.4615;-77.6542
Henderson, NC;36.3296;-78.3992
Jeffersonville, IN;38.3283;-85.6957
Danville, KY;37.6456;-84.7722
Louisburg, NC;36.0990;-78.3011
Roseville, CA;38.7439;-121.2558
Tracy, CA;37.6968;-121.3981
Siler City, NC;35.7235;-79.4622
Smithfield, NC;35.5085;-78.3394
Newport, NC;34.7865;-76.8591
Boone, NC;36.2168;-81.6745
Apex, NC;35.7326;-78.8503
Cherry Point, NC;34.9038;-76.9000
Shallotte, NC;33.9732;-78.3858
Truckee, CA;39.3280;-120.1833
Leland, NC;34.2563;-78.0447
Mcallen, TX;26.2034;-98.2300
Lake Park, GA;30.6822;-83.1796
Hope Mills, NC;34.9704;-78.9453
Johnson City, NY;42.1156;-75.9588
Maynard, MA;42.4334;-71.4495
Berlin, NJ;39.7912;-74.9291
Sunset Beach, NC;33.8807;-78.5122
Napa, CA;38.5575;-122.1554
Pinehurst, NC;35.1954;-79.4695
Corpus Christi, TX;27.7479;-97.4435
Canton, GA;34.2577;-84.4921
Chapman, AL;31.6713;-86.7122
Montebello, CA;34.0095;-118.1054
Derwood, MD;39.1173;-77.1611
Arcadia, CA;34.1397;-118.0353
Redding, CA;40.6872;-122.2593
Dayton, NV;39.2371;-119.5930
Goodwater, AL;33.0657;-86.0533
French Camp, CA;37.8841;-121.2711
Davis, CA;38.5449;-121.7405
Incline Village, NV;39.2413;-119.9292
Brooks, CA;38.8081;-122.1808
Zephyr Cove, NV;39.0021;-119.9560
Arbuckle, CA;39.0174;-122.0577
Malden Bridge, NY;42.4651;-73.5938
Minden, NV;38.9541;-119.7657
Dixon, CA;38.4455;-121.8233
Genoa, NV;39.0044;-119.8471
Citrus Heights, CA;38.6932;-121.3116
Weaverville, CA;40.7310;-122.9420
Indianola, IA;41.3580;-93.5574
Georgetown, SC;33.3768;-79.2945
Norwood, MA;42.1945;-71.1995
Darlington, SC;34.2999;-79.8762
West Columbia, SC;33.9348;-81.1444
Florence, SC;34.1954;-79.7626
Swansea, SC;33.7382;-81.0979
Lexington, SC;33.9075;-81.2301
Moncks Corner, SC;33.1963;-80.0143
Stateline, NV;38.9624;-119.9399
Pageland, SC;34.7732;-80.3917
Awendaw, SC;33.0010;-79.6859
Grovetown, GA;33.4504;-82.1982
New Port Richey, FL;28.2442;-82.7193
Graniteville, SC;33.5637;-81.8079
Orangeburg, SC;33.4918;-80.8556
Bristol, TN;36.5406;-82.1757
Bamberg, SC;33.2971;-81.0348
Early Branch, SC;32.7180;-80.9599
Warrenton, GA;33.4071;-82.6621
Beaufort, SC;32.4389;-80.7466
Anderson, SC;34.4327;-82.6272
Due West, SC;34.3334;-82.3879
Timmonsville, SC;34.1349;-79.9398
Farmingdale, NY;40.7334;-73.4281
Wallkill, NY;41.6056;-74.1840
Pawleys Island, SC;33.4332;-79.1214
Johns Island, SC;32.6725;-80.0970
Andrews, SC;33.4513;-79.5609
Frenchtown, NJ;40.5262;-75.0616
Thomson, GA;33.4707;-82.5046
Camas, WA;45.5871;-122.3995
Crown Point, IN;41.4170;-87.3653
Santa Cruz, CA;37.0448;-122.1021
Robertsdale, AL;30.5538;-87.7119
Sparks, NV;39.5349;-119.7527
Painesville, OH;41.7245;-81.2457
Kodiak, AK;57.7900;-152.4072
Ketchikan, AK;55.3422;-131.6478
Barrow, AK;71.2906;-156.7887
Girdwood, AK;60.9026;-148.9191
Rockaway, NJ;40.9012;-74.5143
Florham Park, NJ;40.7879;-74.3882
Budd Lake, NJ;40.8712;-74.7340
Franklin, NJ;41.1220;-74.5804
Mahanoy City, PA;40.8126;-76.1416
La Vista, NE;41.1839;-96.0311
Moosic, PA;41.3534;-75.7382
White Haven, PA;41.0606;-75.7741
Clarks Summit, PA;41.4887;-75.7085
Scranton, PA;41.4503;-75.6582
Randolph, NJ;40.8483;-74.5815
Tannersville, PA;41.0463;-75.3366
Denville, NJ;40.8923;-74.4774
Wilkes Barre, PA;41.2029;-75.9027
Chatham, NJ;40.7409;-74.3838
Center Valley, PA;40.5449;-75.4026
Caldwell, NJ;40.8398;-74.2765
Mankato, MN;44.1636;-93.9994
Russellville, SC;33.3971;-79.9717
Williamsport, MD;39.6007;-77.8205
Matawan, NJ;40.4148;-74.2296
Hamlin, PA;41.4427;-75.2583
Peapack, NJ;40.7168;-74.6565
East Hanover, NJ;40.8240;-74.3687
Whippany, NJ;40.8245;-74.4171
Abbeville, LA;29.9124;-92.2110
Lake Ariel, PA;41.4540;-75.3827
Richland, WA;46.2857;-119.2845
Basking Ridge, NJ;40.7062;-74.5493
East Hartford, CT;41.7823;-72.6120
Brookside, NJ;40.7943;-74.5679
La Porte, IN;41.6206;-86.7341
Hazleton, PA;40.9395;-75.9695
Towaco, NJ;40.9220;-74.3454
Purcellville, VA;39.1368;-77.7147
Olney, MD;39.1535;-77.0753
Hawk Point, MO;38.9797;-91.1476
Pottsville, PA;40.6857;-76.1955
Towanda, PA;41.7676;-76.4427
Gladstone, NJ;40.7226;-74.6654
Pine Brook, NJ;40.8604;-74.3404
Madison, NJ;40.7598;-74.4171
Sparta, NJ;41.0334;-74.6385
Springtown, TX;32.9660;-97.6836
Borger, TX;35.6678;-101.3974
Hewitt, TX;31.4624;-97.1958
Abilene, TX;32.3418;-99.9414
Woodway, TX;31.5060;-97.2050
De Forest, WI;43.2478;-89.3437
Azle, TX;32.8951;-97.5459
Cleburne, TX;32.2847;-97.5392
Ledyard, CT;41.4443;-71.9996
Hulbert, OK;35.9326;-95.1414
Okmulgee, OK;35.6234;-95.9605
Abernathy, TX;33.8323;-101.8430
Cisco, TX;32.3882;-98.9792
Haslet, TX;32.9749;-97.3478
Lamesa, TX;32.7376;-101.9510
Perry, OK;36.2895;-97.2881
Atherton, CA;37.4613;-122.1977
Jones, OK;35.5659;-97.2870
Carnegie, PA;40.4087;-80.0834
Uniontown, PA;39.9001;-79.7164
Cheswick, PA;40.5417;-79.7992
Frostburg, MD;39.6581;-78.9284
Ebensburg, PA;40.4851;-78.7247
Latrobe, PA;40.3212;-79.3795
Johnstown, PA;40.2923;-78.9834
Weirton, WV;40.4190;-80.5895
Portersville, PA;40.9429;-80.1470
Rowlesburg, WV;39.2994;-79.7228
Loyalhanna, PA;40.3192;-79.3545
Ford City, PA;40.7723;-79.5298
Grantsville, MD;39.6951;-79.1511
Blairsville, PA;40.4312;-79.2609
Bedford, PA;40.0187;-78.5039
New Canaan, CT;41.1625;-73.5021
Nevada City, CA;39.2617;-121.0178
Strasburg, PA;39.9832;-76.1841
Oakmont, PA;40.5217;-79.8423
Woodcliff Lake, NJ;41.0299;-74.0548
Ames, IA;42.0347;-93.6199
Galesburg, MI;42.2886;-85.4181
Titusville, PA;41.6270;-79.6737
Hermitage, PA;41.2334;-80.4487
Clairton, PA;40.2923;-79.8817
Irwin, PA;40.3178;-79.7177
Oil City, PA;41.4340;-79.7064
Jamestown, PA;41.4848;-80.4376
Mars, PA;40.6959;-80.0117
Yarmouth, ME;43.8006;-70.1867
Washington, PA;40.1740;-80.2462
Somerset, PA;40.0084;-79.0781
Clarksburg, WV;39.2807;-80.3445
Petrolia, PA;41.0431;-79.7747
Meadville, PA;41.6414;-80.1514
West Middlesex, PA;41.1742;-80.4534
Linesville, PA;41.6562;-80.4240
Newcomerstown, OH;40.2723;-81.6060
West Covina, CA;34.0686;-117.9390
Worcester, MA;42.2626;-71.8023
Lake Forest, CA;33.6470;-117.6892
Maysville, OK;34.8372;-97.4230
Garden City, KS;37.9717;-100.8727
Hereford, TX;34.8151;-102.3977
Marlow, OK;34.6481;-97.9581
Coffeyville, KS;37.0373;-95.6164
Hooker, OK;36.8600;-101.2135
Healdton, OK;34.2332;-97.4878
Ratliff City, OK;34.4490;-97.5095
Riverdale, NJ;40.9940;-74.3035
Blair, OK;34.7923;-99.2660
Tipton, OK;34.4925;-99.0808
Ada, OK;34.7745;-96.6783
Edmond, OK;35.6165;-97.4789
Brownwood, TX;31.7093;-98.9912
Carol Stream, IL;41.9125;-88.1348
Greenville, NH;42.7519;-71.7615
Sycamore, IL;41.9889;-88.6868
Valley Center, CA;33.2184;-117.0342
Wright City, MO;38.8276;-91.0201
Olney, IL;38.7309;-88.0853
Hannibal, MO;39.7084;-91.3585
Alton, IL;38.8906;-90.1843
Breese, IL;38.6464;-89.5225
Saint Peters, MO;38.8003;-90.6265
Barry, IL;39.7120;-91.0147
Auburn, IL;39.5917;-89.7465
Newton, IL;38.9909;-88.1625
Osage Beach, MO;38.1296;-92.6528
Forsyth, IL;39.9325;-88.9512
Claremont, IL;38.7598;-87.9563
Macks Creek, MO;37.9664;-92.9694
Brighton, CO;39.9537;-104.8001
Centralia, IL;38.5251;-89.1334
Mexico, MO;39.1698;-91.8829
Salem, IL;38.6270;-88.9456
Linn, MO;38.4735;-91.7953
Saint Charles, MO;38.7839;-90.4812
Bennington, VT;42.8781;-73.1968
Vandalia, MO;39.3109;-91.4885
Marshall, CA;38.1695;-122.8408
Longmont, CO;40.1791;-105.1986
Nucla, CO;38.3462;-108.4450
Teterboro, NJ;40.8598;-74.0593
Westborough, MA;42.2695;-71.6162
Wheat Ridge, CO;39.7661;-105.0772
Golden, CO;39.7555;-105.2211
Henderson, CO;39.9205;-104.8658
Chester, VA;37.3568;-77.4416
Aspen, CO;39.1911;-106.8175
Avon, CO;39.6314;-106.5222
Windham, NY;42.3073;-74.2521
Pine Ridge, SD;43.1146;-102.5694
Slinger, WI;43.3336;-88.2862
Freeport, TX;28.9541;-95.3597
Cheshire, CT;41.4990;-72.9007
Tinley Park, IL;41.5696;-87.7994
Beaver Dam, WI;43.4578;-88.8373
North Branford, CT;41.3276;-72.7673
Simsbury, CT;41.8759;-72.8012
Grand Terrace, CA;34.0323;-117.3142
Welch, WV;37.4329;-81.5845
Yucca Valley, CA;34.1142;-116.4322
Indio, CA;33.7207;-116.2168
Mira Loma, CA;33.9925;-117.5164
Buford, GA;34.1207;-84.0044
Elk City, OK;35.4120;-99.4043
Agawam, MA;42.0695;-72.6148
Zapata, TX;26.9073;-99.2714
Scott, LA;30.2358;-92.0946
Athens, TX;32.2049;-95.8555
Malakoff, TX;32.1696;-96.0125
Seneca, SC;34.7419;-82.9067
Winnsboro, TX;32.9573;-95.2902
Bloomsburg, PA;41.0037;-76.4549
Desoto, TX;32.5899;-96.8569
Moneta, VA;37.1812;-79.6172
Wilbraham, MA;42.1237;-72.4315
Macedonia, OH;41.3137;-81.5084
Wadsworth, TX;28.8422;-95.8776
Canfield, OH;41.0251;-80.7609
Solon, OH;41.3898;-81.4412
Fairfield, TX;31.7246;-96.1653
Canton, OH;40.7901;-81.4331
Lake Arrowhead, CA;34.2483;-117.1892
Paterson, NJ;40.9111;-74.1425
Old Lyme, CT;41.3159;-72.3290
Sturgeon Bay, WI;44.8342;-87.3770
Chester, CT;41.4031;-72.4509
Deerfield, MA;42.5445;-72.6056
Brodhead, WI;42.6008;-89.3665
Tomah, WI;43.9786;-90.5040
Middleton, WI;43.0972;-89.5043
Eagle River, WI;45.9172;-89.2443
Wisconsin Rapids, WI;44.3836;-89.8174
La Crosse, WI;43.8014;-91.2396
Freeport, IL;42.2967;-89.6212
Mosinee, WI;44.7930;-89.7032
Platteville, WI;42.7342;-90.4785
Marshfield, WI;44.6688;-90.1718
Sun Prairie, WI;43.1836;-89.2137
Bancroft, WI;44.3096;-89.5438
Neillsville, WI;44.5600;-90.5962
Beloit, WI;42.5084;-89.0318
Portage, WI;43.5391;-89.4626
Lodi, WI;43.3139;-89.5265
Geyserville, CA;38.7405;-123.1337
Byron, IL;42.1270;-89.2557
Wausau, WI;45.0033;-89.7256
Rothschild, WI;44.8872;-89.6201
Stoughton, WI;42.9169;-89.2179
Baraboo, WI;43.4711;-89.7443
Machesney Park, IL;42.3472;-89.0390
Merrill, WI;45.1805;-89.6835
Massillon, OH;40.7967;-81.5215
Huntingburg, IN;38.2929;-86.9464
Windsor, CA;38.5471;-122.8164
Ellsworth, KS;38.7473;-98.2051
Colonia, NJ;40.5746;-74.3021
Covington, IN;40.1417;-87.3947
Mineola, NY;40.7493;-73.6407
Canton, CT;41.8245;-72.8937
Holliston, MA;42.2001;-71.4245
Walpole, MA;42.1418;-71.2495
Wayland, MA;42.3626;-71.3615
Midlothian, IL;41.6322;-87.7423
Bartlett, IL;41.9950;-88.1856
Milford, MA;42.1398;-71.5162
Franklin, MA;42.0834;-71.3967
Foxboro, MA;42.0608;-71.2337
Marmora, NJ;39.2668;-74.6449
Ayer, MA;42.5612;-71.5898
Attleboro, MA;41.9445;-71.2856
Acton, MA;42.4851;-71.4328
Wrentham, MA;42.0668;-71.3281
Littleton, MA;42.5376;-71.5120
Grass Valley, CA;39.1110;-121.1268
Sudbury, MA;42.3834;-71.4162
Portland, ME;43.6615;-70.2553
Twinsburg, OH;41.3126;-81.4401
East Walpole, MA;42.1620;-71.2106
Blairsden-graeagle, CA;39.7884;-120.6536
Lee, MA;42.3043;-73.2482
Weatogue, CT;41.8388;-72.8318
Eureka, CA;40.8004;-124.1528
Hico, WV;38.1173;-81.0057
Mount Clemens, MI;42.5973;-82.8780
Fenton, MI;42.7978;-83.7049
Bad Axe, MI;43.8020;-83.0008
Trenton, MI;42.1395;-83.1783
Northville, MI;42.4312;-83.4833
Roseville, MI;42.4973;-82.9371
Dearborn Heights, MI;42.2901;-83.2877
Cass City, MI;43.6009;-83.1747
Rochester, MI;42.7286;-83.1476
Pontiac, MI;42.6389;-83.2910
New Baltimore, MI;42.6757;-82.7773
Alpine, CA;32.8351;-116.7664
Minden City, MI;43.6714;-82.7783
Fair Haven, MI;42.6944;-82.6686
West Bloomfield, MI;42.5428;-83.3795
Bloomfield Hills, MI;42.5848;-83.2950
Pinole, CA;38.0044;-122.2989
Pomfret Center, CT;41.8873;-71.9620
Carrollton, KY;38.6809;-85.1794
Nampa, ID;43.6056;-116.5415
Canoga Park, CA;34.2011;-118.5981
Rogers, CT;41.8404;-71.9062
Holbrook, AZ;34.9023;-110.1582
Warrenton, MO;38.8114;-91.1415
South El Monte, CA;34.0519;-118.0467
Callery, PA;40.7406;-80.0365
Palm Harbor, FL;28.0986;-82.6860
Teutopolis, IL;39.1331;-88.4720
Elkhart, IN;41.6820;-85.9767
Hiram, OH;41.3321;-81.1650
Mentor, OH;41.6662;-81.3396
North Olmsted, OH;41.4156;-81.9235
Chardon, OH;41.6142;-81.1490
Wickliffe, OH;41.6053;-81.4535
Brook Park, OH;41.4026;-81.8337
Euclid, OH;41.5683;-81.5260
Rocky River, OH;41.4756;-81.8393
Amherst, OH;41.3978;-82.2224
Columbia Station, OH;41.3131;-81.9468
Richfield, OH;41.2398;-81.6382
Ashtabula, OH;41.8650;-80.7898
Seaford, DE;38.6412;-75.6110
Aurora, OH;41.3175;-81.3454
Lorain, OH;41.4308;-82.2337
Oxford, MI;42.8248;-83.2647
Wellington, OH;41.1689;-82.2179
Healdsburg, CA;38.6105;-122.8692
Belvedere Tiburon, CA;37.8914;-122.4728
Penngrove, CA;38.2996;-122.6667
Angwin, CA;38.5757;-122.4500
Redway, CA;40.1525;-123.8925
Daytona Beach, FL;29.1622;-81.0075
Winchester, MA;42.4523;-71.1370
Saint Helena, CA;38.5052;-122.4703
Clearlake, CA;38.9582;-122.6264
Atlantic City, NJ;39.3652;-74.4378
Petaluma, CA;38.2184;-122.7676
Bell, CA;33.9775;-118.1870
Oceanside, CA;33.2004;-117.2907
Big Rapids, MI;43.6981;-85.4837
Larkspur, CA;37.9341;-122.5353
Hallandale, FL;25.9863;-80.1518
Middletown, CA;38.7524;-122.6150
Sonoma, CA;38.2919;-122.4580
Sebastopol, CA;38.4032;-122.8633
Pikesville, MD;39.3743;-76.7225
Miami, OK;36.8745;-94.8775
Dacula, GA;33.9785;-83.8811
Catoosa, OK;36.1890;-95.7458
Great Bend, KS;38.3645;-98.7648
Stillwater, OK;36.1885;-97.0574
Dewey, OK;36.7959;-95.9355
Oxford, AL;33.6143;-85.8350
Muskogee, OK;35.7479;-95.3697
Kingsland, TX;30.6582;-98.4406
Okemah, OK;35.4326;-96.3050
Burleson, TX;32.5421;-97.3208
Neodesha, KS;37.4140;-95.6889
Kiowa, OK;34.6910;-95.9381
Rehoboth Beach, DE;38.6886;-75.0733
Hicksville, NY;40.7684;-73.5251
College Point, NY;40.7876;-73.8460
Wapato, WA;46.4476;-120.4203
Roslyn Heights, NY;40.7887;-73.6474
Rockland, ME;44.1037;-69.1089
Gardiner, ME;44.2301;-69.7753
Westbrook, ME;43.6770;-70.3712
Hailesboro, NY;44.3101;-75.4463
Clinton, ME;44.6714;-69.5375
Lansing, NY;42.5740;-76.5575
Old Town, ME;44.9342;-68.6453
Caribou, ME;46.8606;-68.0120
Waldoboro, ME;44.0954;-69.3756
Kennebunk, ME;43.3840;-70.5448
Auburn, ME;44.0979;-70.2312
Brunswick, ME;43.8988;-69.9725
Brooksville, ME;44.3467;-68.6836
Belfast, ME;44.4259;-69.0064
Stockton Springs, ME;44.4895;-68.8570
Scarborough, ME;43.5781;-70.3217
